source,target,source_index,target_index,ei
component_29,component_38,28,37,0.009189083663846631
component_48,component_09,47,8,0.009183714396522547
component_38,component_42,37,41,0.00918350765594278
component_01,component_53,0,52,0.009177433273255708
component_23,component_06,22,5,0.009170483553704312
component_22,component_56,21,55,0.00916604132404375
component_11,component_09,10,8,0.009160311061322979
component_38,component_07,37,6,0.00915895419621604
component_43,component_53,42,52,0.009157360432141992
component_27,component_19,26,18,0.009155025599071998
component_34,component_23,33,22,0.009150638950782053
component_30,component_50,29,49,0.00915001742605659
component_59,component_07,58,6,0.009147292519060102
component_40,component_30,39,29,0.009147082698534703
component_47,component_30,46,29,0.009145042440355411
component_09,component_42,8,41,0.009142805496103357
component_26,component_54,25,53,0.00913574339749701
component_29,component_46,28,45,0.009134859222636571
component_29,component_34,28,33,0.009134044603200664
component_01,component_16,0,15,0.00913253953799309
component_33,component_21,32,20,0.009132413895711178
component_17,component_18,16,17,0.009131839064572045
component_33,component_55,32,54,0.00913012838160121
component_23,component_13,22,12,0.00912719986055599
component_35,component_04,34,3,0.009126783832975605
component_58,component_40,57,39,0.00912603020930236
component_35,component_17,34,16,0.009124781101836454
component_24,component_25,23,24,0.009123183115453237
component_48,component_05,47,4,0.00912266064632572
component_42,component_32,41,31,0.009119509340672405
component_12,component_07,11,6,0.009109305604185991
component_38,component_39,37,38,0.0091063269050915
component_38,component_50,37,49,0.0090919188823948
component_59,component_45,58,44,0.009090559269534282
component_18,component_08,17,7,0.009087320843268909
component_43,component_01,42,0,0.009087114021607778
component_41,component_46,40,45,0.009086221064387612
component_51,component_43,50,42,0.009085851388865862
component_40,component_14,39,13,0.009084550430216609
component_48,component_10,47,9,0.009083852122419689
component_35,component_03,34,2,0.009080162723938301
component_39,component_35,38,34,0.009075288831632555
component_23,component_53,22,52,0.00907486048669437
component_07,component_15,6,14,0.009074286101746765
component_58,component_05,57,4,0.009072816134064077
component_24,component_22,23,21,0.009066428835520224
component_18,component_58,17,57,0.009063457223999372
component_11,component_44,10,43,0.009063146526443244
component_20,component_26,19,25,0.009059939688918384
component_13,component_35,12,34,0.009057105273707844
component_36,component_60,35,59,0.00905699378686009
component_14,component_39,13,38,0.00905571386469628
component_29,component_59,28,58,0.009051154865415523
component_17,component_31,16,30,0.009051073442634117
component_43,component_26,42,25,0.00905104565531989
component_18,component_39,17,38,0.009049876105796884
component_40,component_49,39,48,0.009048723428390026
component_34,component_33,33,32,0.00904762260767722
component_04,component_47,3,46,0.009047328943567745
component_46,component_12,45,11,0.009044867765218179
component_21,component_45,20,44,0.009042401609208106
component_37,component_28,36,27,0.00904155825893227
component_14,component_12,13,11,0.009040106055838049
component_46,component_59,45,58,0.00903818902421083
component_11,component_14,10,13,0.009036117152157797
component_20,component_40,19,39,0.009033869324826416
component_43,component_25,42,24,0.009030602534314092
component_16,component_53,15,52,0.009030026177470063
component_24,component_16,23,15,0.009029560592142438
component_24,component_13,23,12,0.009022063221643783
component_38,component_14,37,13,0.0090215470355135
component_51,component_09,50,8,0.00902100130841621
component_52,component_28,51,27,0.009019505887773782
component_58,component_53,57,52,0.00901568500322103
component_04,component_54,3,53,0.009015595115263508
component_10,component_56,9,55,0.009014163122946783
component_13,component_26,12,25,0.009012857912815697
component_49,component_17,48,16,0.009011340606249973
component_32,component_21,31,20,0.00901041029842009
component_42,component_48,41,47,0.009009830706349309
component_35,component_07,34,6,0.009008376379524563
component_38,component_24,37,23,0.00900564278144067
component_41,component_56,40,55,0.00900212177085713
component_12,component_21,11,20,0.009002014756327892
component_07,component_53,6,52,0.008998751876699629
component_24,component_47,23,46,0.008995186147858991
component_37,component_40,36,39,0.008988106587625388
component_50,component_59,49,58,0.00898715066638811
component_09,component_34,8,33,0.00897299753634151
component_30,component_27,29,26,0.008971790524468393
component_10,component_02,9,1,0.008970245800158594
component_55,component_19,54,18,0.008964737278859047
component_04,component_59,3,58,0.00896254883840486
component_42,component_31,41,30,0.00896228480645167
component_55,component_58,54,57,0.008961803499876186
component_55,component_30,54,29,0.008960488514555998
component_18,component_12,17,11,0.008959837905592849
component_22,component_58,21,57,0.008954005385918506
component_42,component_41,41,40,0.008950926090889322
component_55,component_40,54,39,0.008950549172903166
component_58,component_27,57,26,0.008945562518510641
component_49,component_12,48,11,0.008943391789621558
component_59,component_40,58,39,0.008943111592497388
component_49,component_57,48,56,0.008942731757200839
component_34,component_05,33,4,0.008941093610120632
component_23,component_52,22,51,0.008939748247813739
component_32,component_08,31,7,0.00893887951321215
component_31,component_25,30,24,0.008936771071524241
component_52,component_55,51,54,0.00893468254749541
component_53,component_32,52,31,0.008933488267445888
component_40,component_32,39,31,0.0089320928503005
component_29,component_55,28,54,0.008931085777491354
component_48,component_46,47,45,0.008928161809461876
component_11,component_56,10,55,0.008926430085415049
component_34,component_01,33,0,0.008920911406286258
component_52,component_30,51,29,0.008920565732348784
component_56,component_14,55,13,0.008919415894810712
component_22,component_25,21,24,0.008916834739907564
component_12,component_57,11,56,0.008916829347281663
component_31,component_38,30,37,0.00891640599980903
component_45,component_58,44,57,0.0089148130596719
component_55,component_05,54,4,0.008913326954968603
component_37,component_09,36,8,0.008910326226826193
component_10,component_07,9,6,0.008910299868054139
component_26,component_43,25,42,0.008907350568643668
component_28,component_02,27,1,0.008906928259358793
component_13,component_58,12,57,0.008902545056655775
component_22,component_27,21,26,0.008902401807036053
component_48,component_02,47,1,0.008896870356001507
component_20,component_12,19,11,0.00889546460139723
component_36,component_20,35,19,0.00889516102284249
component_26,component_45,25,44,0.008894950114084033
component_54,component_25,53,24,0.008890292075155237
component_54,component_41,53,40,0.008889399805275922
component_20,component_18,19,17,0.008889361187514933
component_23,component_11,22,10,0.008889190823213156
component_22,component_59,21,58,0.008887727572262527
component_20,component_03,19,2,0.00888643644884679
component_33,component_03,32,2,0.008886081367729393
component_20,component_15,19,14,0.008881269832127003
component_38,component_51,37,50,0.008878232708525502
component_35,component_59,34,58,0.0088780383347693
component_38,component_19,37,18,0.008877851277566684
component_34,component_09,33,8,0.008872032329080959
component_45,component_08,44,7,0.008869437567479821
component_40,component_22,39,21,0.008869107996194003
component_10,component_22,9,21,0.008868592008875353
component_52,component_12,51,11,0.008866590190325319
component_45,component_09,44,8,0.008851335148551076
component_42,component_19,41,18,0.008851170935553654
component_56,component_13,55,12,0.008849567107386935
component_01,component_29,0,28,0.008845343224893831
component_44,component_50,43,49,0.00884408568277717
component_05,component_36,4,35,0.008842340010474459
component_16,component_40,15,39,0.008841778198473982
component_44,component_31,43,30,0.008840723318189081
component_19,component_48,18,47,0.008840406090158126
component_25,component_50,24,49,0.008839042074419101
component_37,component_14,36,13,0.008837983275881811
component_41,component_11,40,10,0.00883650696445537
component_41,component_38,40,37,0.008832014547111022
component_17,component_46,16,45,0.008830908652909919
component_08,component_50,7,49,0.00882819673736357
component_07,component_34,6,33,0.008826413508344011
component_24,component_03,23,2,0.00882350116060282
component_28,component_57,27,56,0.00882183578895157
component_17,component_48,16,47,0.008820151765690731
component_33,component_31,32,30,0.008819227139308161
component_15,component_04,14,3,0.008815551009961009
component_53,component_03,52,2,0.00880614829866655
component_59,component_37,58,36,0.008801553951942154
component_39,component_26,38,25,0.008799651517287899
component_18,component_44,17,43,0.008797777037586663
component_20,component_05,19,4,0.008797584284828908
component_35,component_05,34,4,0.008794136700368771
component_58,component_32,57,31,0.008792846355408113
component_58,component_55,57,54,0.008791197001593254
component_03,component_52,2,51,0.008784415100183907
component_41,component_27,40,26,0.008782212505656695
component_26,component_01,25,0,0.008780781631476664
component_46,component_53,45,52,0.008779023688910925
component_57,component_12,56,11,0.0087783517053599
component_19,component_44,18,43,0.008778091808387956
component_36,component_31,35,30,0.008777361374318282
component_22,component_18,21,17,0.008776436946563493
component_49,component_05,48,4,0.008775932269528663
component_52,component_60,51,59,0.008770758592780759
