source,target,source_index,target_index,ei,bias_correction
component_03,component_37,2,36,0.0007027382845613158,0.00012214486198658392
component_56,component_24,55,23,0.000702143169675228,0.00012214486198658392
component_17,component_07,16,6,0.0007019294781887817,0.00012214486198658392
component_41,component_51,40,50,0.0006987289185344163,0.00012214486198658392
component_23,component_27,22,26,0.0006959526591315192,0.00012214486198658392
component_52,component_54,51,53,0.0006931425394013479,0.00012214486198658392
component_21,component_01,20,0,0.0006927595444288425,0.00012214486198658392
component_05,component_19,4,18,0.0006920384760602379,0.00012214486198658392
component_19,component_25,18,24,0.0006893821555852297,0.00012214486198658392
component_30,component_59,29,58,0.0006882535511211548,0.00012214486198658392
component_51,component_30,50,29,0.000685998465860877,0.00012214486198658392
component_22,component_51,21,50,0.0006839149790197493,0.00012214486198658392
component_27,component_08,26,7,0.0006828522380743547,0.00012214486198658392
component_35,component_53,34,52,0.00068052974300401,0.00012214486198658392
component_01,component_31,0,30,0.0006766550754271536,0.00012214486198658392
component_19,component_48,18,47,0.0006750663411498487,0.00012214486198658392
component_08,component_16,7,15,0.0006739732672089598,0.00012214486198658392
component_47,component_37,46,36,0.0006730925731588181,0.00012214486198658392
component_55,component_60,54,59,0.0006729079696257616,0.00012214486198658392
component_19,component_33,18,32,0.0006713087611230927,0.00012214486198658392
component_50,component_46,49,45,0.000668062339658197,0.00012214486198658392
component_01,component_18,0,17,0.0006662112994201064,0.00012214486198658392
component_14,component_08,13,7,0.00066510512663343,0.00012214486198658392
component_49,component_48,48,47,0.0006644632137281637,0.00012214486198658392
component_03,component_02,2,1,0.000663539592658957,0.00012214486198658392
component_50,component_27,49,26,0.0006614368666205998,0.00012214486198658392
component_59,component_58,58,57,0.0006573151844202992,0.00012214486198658392
component_02,component_52,1,51,0.0006572095306027744,0.00012214486198658392
component_60,component_43,59,42,0.0006568649465676773,0.00012214486198658392
component_50,component_42,49,41,0.0006557042415400281,0.00012214486198658392
component_44,component_49,43,48,0.0006535206823281479,0.00012214486198658392
component_50,component_15,49,14,0.0006521844068349,0.00012214486198658392
component_38,component_60,37,59,0.0006518390344944776,0.00012214486198658392
component_59,component_13,58,12,0.0006504725508436549,0.00012214486198658392
component_27,component_12,26,11,0.0006496896939053253,0.00012214486198658392
component_35,component_40,34,39,0.0006488327674093948,0.00012214486198658392
component_41,component_43,40,42,0.0006488125462778924,0.00012214486198658392
component_11,component_06,10,5,0.0006477450035865758,0.00012214486198658392
component_57,component_60,56,59,0.0006470573571294006,0.00012214486198658392
component_42,component_23,41,22,0.0006464798327668185,0.00012214486198658392
component_45,component_46,44,45,0.0006398591072654097,0.00012214486198658392
component_42,component_16,41,15,0.0006389818138969719,0.00012214486198658392
component_27,component_13,26,12,0.0006381330610331572,0.00012214486198658392
component_57,component_36,56,35,0.0006361420333680367,0.00012214486198658392
component_03,component_40,2,39,0.000635679946904361,0.00012214486198658392
component_51,component_04,50,3,0.0006354644509082836,0.00012214486198658392
component_18,component_35,17,34,0.0006352645824753975,0.00012214486198658392
component_15,component_51,14,50,0.0006345922459863838,0.00012214486198658392
component_11,component_59,10,58,0.0006317241835290539,0.00012214486198658392
component_08,component_49,7,48,0.0006298490141771096,0.00012214486198658392
component_18,component_54,17,53,0.0006293456035949978,0.00012214486198658392
component_10,component_17,9,16,0.0006291228584677907,0.00012214486198658392
component_41,component_09,40,8,0.0006287304469228232,0.00012214486198658392
component_29,component_22,28,21,0.00062673977663789,0.00012214486198658392
component_26,component_29,25,28,0.0006261714708311745,0.00012214486198658392
component_30,component_10,29,9,0.0006256047045424653,0.00012214486198658392
component_58,component_49,57,48,0.000623880964840997,0.00012214486198658392
component_26,component_05,25,4,0.0006238096666657427,0.00012214486198658392
component_37,component_25,36,24,0.00062234062085209,0.00012214486198658392
component_34,component_45,33,44,0.000617885039267172,0.00012214486198658392
component_53,component_50,52,49,0.0006144320823490184,0.00012214486198658392
component_29,component_46,28,45,0.0006139227003637117,0.00012214486198658392
component_59,component_22,58,21,0.0006136883933981548,0.00012214486198658392
component_41,component_15,40,14,0.0006079791034490533,0.00012214486198658392
component_17,component_50,16,49,0.0006064966054656764,0.00012214486198658392
component_24,component_16,23,15,0.0006034564308621836,0.00012214486198658392
component_37,component_48,36,47,0.0006023641325948059,0.00012214486198658392
component_17,component_01,16,0,0.0006023411939148383,0.00012214486198658392
component_21,component_09,20,8,0.000599870149866734,0.00012214486198658392
component_20,component_05,19,4,0.0005981713383189319,0.00012214486198658392
component_19,component_46,18,45,0.0005949535050534903,0.00012214486198658392
component_31,component_26,30,25,0.0005948153259650274,0.00012214486198658392
component_41,component_37,40,36,0.0005945300339622919,0.00012214486198658392
component_29,component_28,28,27,0.0005931713728261625,0.00012214486198658392
component_08,component_05,7,4,0.0005930827429416096,0.00012214486198658392
component_48,component_10,47,9,0.0005916308952873962,0.00012214486198658392
component_20,component_03,19,2,0.0005904579681728846,0.00012214486198658392
component_29,component_26,28,25,0.0005882227475191531,0.00012214486198658392
component_24,component_40,23,39,0.000588041901580213,0.00012214486198658392
component_48,component_29,47,28,0.0005878919949840874,0.00012214486198658392
component_34,component_46,33,45,0.0005865978090231939,0.00012214486198658392
component_45,component_49,44,48,0.0005863623413837414,0.00012214486198658392
component_39,component_19,38,18,0.0005862234924683879,0.00012214486198658392
component_56,component_57,55,56,0.0005851499288198456,0.00012214486198658392
component_48,component_34,47,33,0.0005827631892614391,0.00012214486198658392
component_56,component_14,55,13,0.0005815624066636577,0.00012214486198658392
component_52,component_29,51,28,0.0005807727984420945,0.00012214486198658392
component_34,component_01,33,0,0.0005807133903160676,0.00012214486198658392
component_32,component_22,31,21,0.0005805966416254252,0.00012214486198658392
component_02,component_09,1,8,0.0005801927768928107,0.00012214486198658392
component_12,component_55,11,54,0.0005797981413809446,0.00012214486198658392
component_24,component_28,23,27,0.0005795030396551314,0.00012214486198658392
component_32,component_34,31,33,0.0005749495326330244,0.00012214486198658392
component_36,component_07,35,6,0.0005749418996535767,0.00012214486198658392
component_35,component_08,34,7,0.0005743424410911638,0.00012214486198658392
component_51,component_49,50,48,0.000574024390916657,0.00012214486198658392
component_38,component_24,37,23,0.000573205889392405,0.00012214486198658392
component_28,component_03,27,2,0.0005712262152432622,0.00012214486198658392
component_52,component_55,51,54,0.0005709812121030952,0.00012214486198658392
component_18,component_42,17,41,0.0005706020203945128,0.00012214486198658392
component_23,component_58,22,57,0.0005698157974395324,0.00012214486198658392
component_29,component_27,28,26,0.000569768343043216,0.00012214486198658392
component_34,component_58,33,57,0.0005681018411211312,0.00012214486198658392
component_22,component_48,21,47,0.0005666641304190537,0.00012214486198658392
component_41,component_58,40,57,0.000564380773019504,0.00012214486198658392
component_14,component_41,13,40,0.0005621408529687713,0.00012214486198658392
component_12,component_36,11,35,0.0005617249730476644,0.00012214486198658392
component_14,component_46,13,45,0.0005609103095367614,0.00012214486198658392
component_49,component_18,48,17,0.0005601261666227312,0.00012214486198658392
component_14,component_18,13,17,0.0005592551847032521,0.00012214486198658392
component_60,component_27,59,26,0.0005586303777933151,0.00012214486198658392
component_41,component_20,40,19,0.0005584719974126409,0.00012214486198658392
component_49,component_15,48,14,0.0005583323896011783,0.00012214486198658392
component_18,component_41,17,40,0.0005568708597480621,0.00012214486198658392
component_28,component_14,27,13,0.0005567726142511643,0.00012214486198658392
component_49,component_24,48,23,0.0005563604972022521,0.00012214486198658392
component_55,component_11,54,10,0.0005528876203586571,0.00012214486198658392
component_10,component_16,9,15,0.0005527812727466587,0.00012214486198658392
component_39,component_05,38,4,0.0005523350772284415,0.00012214486198658392
component_44,component_22,43,21,0.0005522237884993126,0.00012214486198658392
component_49,component_56,48,55,0.0005520602803563908,0.00012214486198658392
component_23,component_45,22,44,0.0005519495572941545,0.00012214486198658392
component_49,component_29,48,28,0.000550623953968752,0.00012214486198658392
component_30,component_41,29,40,0.0005495350474209819,0.00012214486198658392
component_25,component_10,24,9,0.0005492787143869754,0.00012214486198658392
component_43,component_23,42,22,0.0005484410815379962,0.00012214486198658392
component_41,component_33,40,32,0.0005471769416906908,0.00012214486198658392
component_27,component_37,26,36,0.0005448620854186452,0.00012214486198658392
component_46,component_41,45,40,0.0005440528489929165,0.00012214486198658392
component_10,component_55,9,54,0.0005425305860557747,0.00012214486198658392
component_18,component_08,17,7,0.0005424833824914808,0.00012214486198658392
component_59,component_36,58,35,0.0005421041368445951,0.00012214486198658392
component_02,component_35,1,34,0.0005414791170373415,0.00012214486198658392
component_33,component_38,32,37,0.0005410607473096685,0.00012214486198658392
component_17,component_36,16,35,0.0005404272533736647,0.00012214486198658392
component_08,component_11,7,10,0.0005387071452357087,0.00012214486198658392
component_33,component_36,32,35,0.0005384487235490275,0.00012214486198658392
component_05,component_02,4,1,0.0005381238274027119,0.00012214486198658392
component_47,component_04,46,3,0.0005363107185061498,0.00012214486198658392
component_57,component_33,56,32,0.0005325778389314005,0.00012214486198658392
component_32,component_59,31,58,0.0005306295691367733,0.00012214486198658392
component_55,component_05,54,4,0.0005303979571391994,0.00012214486198658392
component_39,component_30,38,29,0.0005289681714161572,0.00012214486198658392
component_43,component_38,42,37,0.0005286753001572266,0.00012214486198658392
component_40,component_23,39,22,0.0005260514125052513,0.00012214486198658392
component_47,component_57,46,56,0.0005250705934786778,0.00012214486198658392
component_19,component_16,18,15,0.0005243795300309734,0.00012214486198658392
component_49,component_07,48,6,0.0005229845125633113,0.00012214486198658392
component_25,component_06,24,5,0.0005224229765105456,0.00012214486198658392
component_49,component_03,48,2,0.0005223632270496148,0.00012214486198658392
