source,target,total_effect
17,23,0.1348434291260773
17,24,-0.017171454734621398
17,25,-0.003968109771731678
17,26,0.003999669553228846
17,27,-0.0005612721320003715
17,28,-0.0014499340832710191
17,29,0.08114192878423304
17,30,-0.20948351634441467
17,31,-0.008215420545395582
17,32,0.04504678985115395
17,33,-0.14416056454491635
17,34,0.01206705217189721
17,35,0.05126069441494561
17,36,-0.043871317852785634
17,37,-0.0025167519447890064
17,38,-0.17403264607831753
17,39,-0.030448897389005494
17,40,0.028883238409668416
17,41,0.041609438694162254
17,42,-0.008507426072515903
17,43,0.021478443242181403
17,44,-0.004758442011715284
17,45,-0.12515906324785164
17,46,-0.028654600478650333
17,47,0.003311431628633662
17,48,-0.006901844329793238
17,49,0.020013500184823417
17,50,0.0252870302281172
17,51,-0.007840284392014911
17,52,0.0010196528146884504
17,53,-0.020068698845681975
17,54,0.09698529191971467
17,55,0.0026913364998038965
17,56,0.0037351351404620904
17,57,0.035808350601121725
17,58,-0.111806867368851
17,59,-0.04518621929354142
18,0,0.12190883524677608
18,1,0.028723326125632047
18,2,-0.07298147256578064
18,3,-0.028086497222722388
18,4,-0.02527600096152316
18,5,0.020295658475039197
18,6,0.018945041241117087
18,7,0.015560651557125741
18,8,0.006736175355411554
18,9,0.022363483043007927
18,10,0.03692577221161229
18,11,-0.1033209238450799
18,12,-0.0062052918111424275
18,13,0.06719268752531295
18,14,-0.06128411595514798
18,15,0.00698785889254142
18,16,0.0020608386208841624
18,17,-0.12511792636931665
18,19,0.049724285464313824
18,20,-0.0007185604609693412
18,21,-0.13609250543633838
18,22,0.01233078273975182
18,23,-0.007221015936680144
18,24,0.12616499479554355
18,25,0.0028883506662812112
18,26,-0.014112228761221311
18,27,0.3349942904419223
18,28,0.00810003178971763
18,29,0.21409763479665342
18,30,0.003970461901728614
18,31,-0.024581376715724242
18,32,0.20612102881984767
18,33,-0.009158810439148542
18,34,0.002225571452434454
18,35,0.09595411440915039
18,36,0.10529318310638126
18,37,0.0030124045055049085
18,38,-0.009991080240873609
18,39,0.015331460617800568
18,40,-0.021610646428405846
18,41,-0.001624485546557676
18,42,0.009138115441280906
18,43,0.13328176784219398
18,44,-0.09593302581093643
18,45,0.031112420399568987
18,46,0.0073415098769604335
18,47,-0.0026979995987751046
18,48,-0.010615331375249082
18,49,-0.03535832290456219
18,50,-0.028836389765700396
18,51,0.020396453565809717
18,52,0.007807874975176953
18,53,-0.028164103929655095
18,54,-0.10963329443939503
18,55,0.10567563265802957
18,56,0.0010554681785470076
18,57,0.06862578490093628
18,58,0.02011501382573054
18,59,0.014113167318048916
19,0,-0.16285555311555266
19,1,-0.06974589237486219
19,2,0.10748523518333788
19,3,-0.032581116326884076
19,4,-0.006452127295695369
19,5,-0.04416815705901663
19,6,-0.02307494030463733
19,7,-0.011046454306467404
19,8,0.0015725716596795224
19,9,-0.0038127143477850777
19,10,-0.0375331655857695
19,11,0.17727188966415225
19,12,0.009565289103642056
19,13,-0.06906032688597828
19,14,0.04395744972097663
19,15,-0.014204312005020253
19,16,0.0035679529250945406
19,17,-0.000507593040776347
19,18,-0.15009048974158734
19,20,-0.00831156865370047
19,21,0.2379507454602839
19,22,-0.009685003128948077
19,23,0.016421152778666688
19,24,-0.18706392241495423
19,25,-0.005499565354364187
19,26,0.0053072429940376736
19,27,0.050423501262748596
19,28,-0.002104492813337622
19,29,0.011396529318938494
19,30,0.00532604261100709
19,31,0.004933228914808102
19,32,0.04253407989450902
19,33,-0.0032417514073284684
19,34,-0.000865610668861956
19,35,-0.1401220756480351
19,36,-0.19484512908914578
19,37,-0.002474413890134942
19,38,0.05527267991630705
19,39,-0.018574935840827714
19,40,0.015327304692664039
19,41,-0.0013939855515659452
19,42,0.017382840545846334
19,43,-0.20718633271735865
19,44,0.016876644950068437
19,45,-0.0197020197453396
19,46,-0.015501699461128659
19,47,-0.0057408166029634415
19,48,0.02068491678568026
19,49,0.04984889745000709
19,50,0.043971170732741476
19,51,-0.022463700738929965
19,52,0.00018006868090634815
19,53,0.0025116400722629845
19,54,0.04296789758179112
19,55,-0.02673376493391397
19,56,0.09094827507781651
19,57,0.002726233785407758
19,58,0.01571893958263408
19,59,-0.051501951126058126
20,0,-0.0802788216926239
20,1,0.195169587120076
20,2,0.22020355393947158
20,3,0.04037528466995767
20,4,0.020582518063212315
20,5,-0.024679238936053057
20,6,-0.19890642326902983
20,7,-0.06097710055235428
20,8,-0.02967677209968527
20,9,0.1558456957426032
20,10,-0.008154779732675152
20,11,-0.0001500003472722127
20,12,0.001126054213358866
20,13,-0.0046701475912406835
20,14,0.02863667378819835
20,15,-0.017145509234388352
20,16,0.30981450762173973
20,17,0.03237079131916718
20,18,0.007514388963418284
20,19,0.0035334867526953316
20,21,-0.0006553718632951038
20,22,-0.021780563533795965
20,23,-0.0003044877185643629
20,24,0.018429144930957517
20,25,0.012461559439893882
20,26,-0.059811708821742235
20,27,0.028534249234438133
20,28,-0.056923513935212965
20,29,0.0024315918022372743
20,30,-0.0071769523288705344
20,31,-0.0003781783352171626
20,32,0.008499278578922851
20,33,-0.003389522069238671
20,34,-0.010613763254408283
20,35,0.020169584227126617
20,36,0.14667575914162864
20,37,-0.00800533143490796
20,38,0.038365131855568266
20,39,0.14773133790730963
20,40,0.06500236706329555
20,41,0.03991412949375262
20,42,-0.05537158196120558
20,43,0.0087813075576283
20,44,-0.14946764822155884
20,45,-0.027579255617048364
20,46,0.0042998237295649375
20,47,-0.0766067014315821
20,48,0.030274698032268805
20,49,0.2749397828698305
20,50,0.015294114445993691
20,51,0.010252562431910809
20,52,-0.03550418739620771
20,53,0.11921326466620318
20,54,-0.05108041165260524
20,55,-0.0002448031896813679
20,56,-0.007579089468440596
20,57,0.03082694347314333
20,58,0.10122401579222193
20,59,-0.0015927597123769613
21,0,-0.11636039577967719
21,1,-0.16433525078140543
21,2,-0.05928363445983456
21,3,0.015657217057389844
21,4,0.007829538896150996
21,5,-0.020945077374978444
21,6,-0.13107184140636058
21,7,-0.06603956414479407
21,8,-0.041937292357851
21,9,-0.05076682862773019
21,10,-0.01989060448435286
21,11,0.0277894393883579
21,12,0.02404106025929924
21,13,0.13095014607582925
21,14,-0.12905787318041542
21,15,0.05248726716584796
21,16,0.007294169591855753
21,17,-0.053479778463339026
21,18,0.0276565610394472
21,19,-0.22425269192151298
21,20,0.05806898052792022
21,22,-0.048317913871518306
21,23,0.029390705699095847
21,24,-0.21577808573030974
21,25,-0.014086133213064513
21,26,-0.008270676728449052
21,27,-0.17507065053370133
21,28,-0.010288603337377838
21,29,0.1662276231683853
21,30,0.03155730192044136
21,31,0.0018772966205859937
21,32,-0.1430187133963145
21,33,0.03942619748311835
21,34,0.007838791893437058
21,35,0.2727118807829818
21,36,-0.19961166302227343
21,37,-0.007678446097062128
21,38,0.11671672445605104
21,39,0.029785092999492283
21,40,0.021244867142498763
21,41,-0.024908086779231665
21,42,-0.059836799317131525
21,43,0.031212628524997642
21,44,-0.007265469514314473
21,45,-0.19036151020134523
21,46,-0.054220126333081986
21,47,-0.032251945160110373
21,48,-0.022106901859132944
21,49,-0.10467787786507621
21,50,0.097514617552642
21,51,-0.06596492001229183
21,52,-0.04411142748677206
21,53,0.013627491386984993
21,54,0.11649911671450634
21,55,-0.01571544741959746
21,56,0.0532188499744804
21,57,-0.2523092128565883
21,58,0.0015025261468013917
21,59,0.043033933172774354
22,0,0.009844218437910172
22,1,-0.03702628597288724
22,2,0.03632635712615477
22,3,0.025698713811712234
22,4,0.09848368444703486
22,5,0.03175009953511015
22,6,-0.005422874570100744
22,7,-0.024940301580937616
22,8,-0.022777681476807327
22,9,-0.01628177070335959
22,10,0.18064170053311548
22,11,-0.0031649167573804776
22,12,0.006178713131007353
22,13,0.09475710660603132
22,14,-0.007835299492841698
22,15,0.013169056607267
22,16,0.0074192242278123405
22,17,0.007489248463804361
22,18,-0.14419748685696757
22,19,-0.02503567557046952
22,20,-0.0022653684408951882
22,21,0.01046041858242033
22,23,0.0286118222850349
22,24,-0.03046083861611451
22,25,-0.003483294640732918
22,26,0.001116538047033515
22,27,-0.07083541544156959
22,28,-0.003707069800632875
22,29,-0.02341771973513872
22,30,0.03884439690924181
22,31,0.007697768460179585
22,32,-0.0629598647753672
22,33,0.1296955643479986
22,34,0.005891047299406495
22,35,0.011050336485484202
22,36,-0.004794643373554849
22,37,-0.0029206449396843932
22,38,-0.01975227166667732
22,39,0.007010519902034823
22,40,0.01069339199024004
22,41,-0.011725459537591333
22,42,0.010105205407481865
22,43,-0.005094528975725871
22,44,0.017484680508581495
22,45,0.019722962703172333
22,46,-0.04208440408924132
22,47,-0.004826776388968207
22,48,0.018983103634425586
22,49,-0.003326268660555223
22,50,-0.0005036185622731107
22,51,-0.013913879027682527
22,52,-0.012457857745470875
22,53,0.0008676552908818021
22,54,-0.05574171861975991
22,55,-0.010621831806509288
22,56,0.015908982143389726
22,57,-0.14315298704309593
22,58,0.006389826639643847
22,59,0.04963325245912417
23,0,-0.06501434645982719
23,1,-0.11534648817828118
23,2,0.03269483585823452
23,3,0.009535547700282077
23,4,-0.27054527152416924
23,5,-0.06727503006182113
23,6,-0.030018269713888424
23,7,-0.02315931179495408
23,8,0.01751894974734151
23,9,-0.00852923787506106
23,10,0.01658109971774369
23,11,-0.04343147575378323
23,12,0.007871329651524765
23,13,0.018114797310788154
23,14,-0.013852307053643365
23,15,-0.005487065840685525
23,16,-0.021464065386881063
23,17,-0.04422234565227897
23,18,0.03551866932803778
23,19,0.2540334598069677
23,20,0.023602077937141933
23,21,0.14389145488682822
23,22,0.0715068684351633
23,24,-0.05509327365797027
23,25,-0.012583428956355234
23,26,-0.0007292039264509192
23,27,0.009483878944447577
23,28,0.0032975272896811057
23,29,0.03146474604314456
23,30,-0.018364506442035324
23,31,-0.0007204209807796676
23,32,0.011609225236374664
23,33,0.0159444775672439
23,34,-0.014307523222711076
23,35,-0.023558189519949774
23,36,-0.11876089754739812
23,37,-0.0027945056308824666
23,38,0.03895850552313459
23,39,-0.02305423091790321
23,40,-0.0011503690951977794
23,41,0.026784458560623548
23,42,-0.023890919383910622
23,43,-0.1469816046947689
23,44,-0.009833168513168778
23,45,-0.023045303659790534
23,46,-0.006078965185157142
23,47,-0.01007256281847188
23,48,0.0004091119299101523
23,49,-0.034476190458067296
23,50,0.01101536192552848
23,51,-0.04121110064422621
23,52,0.014108317542213127
23,53,0.01829326480383949
23,54,0.1589175787690511
23,55,-0.008330799830807718
23,56,-0.012613604555608718
23,57,0.053907820035281176
23,58,0.06374026272771836
23,59,-0.06342123483720842
24,0,0.03922047294926862
24,1,0.050111130219168847
24,2,0.019991424194672168
24,3,-0.03375726659146364
24,4,-0.0037535199329701155
24,5,0.013326520915797177
24,6,0.014794741963380511
24,7,0.01327117950331193
24,8,0.005082982253699355
24,9,0.016075574974766117
24,10,0.04731635774418097
24,11,0.005628303299799706
24,12,-0.012565807328667853
24,13,-0.19682736880748314
24,14,-0.23865800508192292
24,15,0.012535430968966485
24,16,-0.004781880823154866
24,17,-0.006630349081581446
24,18,0.09238959064115572
24,19,0.026983441897521068
24,20,-0.011753974915797018
24,21,-0.11257577582340478
24,22,0.12198328469592702
24,23,-0.006455112769233429
24,25,0.0029420893453258198
24,26,-0.005175503028400741
24,27,0.014731878184050352
24,28,0.0017979147122110233
24,29,-0.02153464474751791
24,30,0.214708451448258
24,31,0.008813240659403736
24,32,0.13756091817131932
24,33,-0.01960872631439884
24,34,0.0017603601285032884
24,35,-0.09026525652855931
24,36,0.018352449682703137
24,37,0.003401021265357929
24,38,-0.0686361972656945
24,39,-0.0194706670547366
24,40,-0.028899629938388304
24,41,0.007001715726235971
24,42,-0.018961100618929628
24,43,0.01897518818362508
24,44,-0.009221483065559491
24,45,0.0032344310296244846
24,46,-0.15833547735965642
24,47,0.006251355411776274
24,48,0.03151932380700932
24,49,0.02582632510717561
24,50,-0.09925269073319398
24,51,0.014166272617512854
24,52,0.03330651751934118
24,53,-0.0014047203920868046
24,54,0.03027729641749521
24,55,0.026529003807491708
24,56,-0.014195862003306648
24,57,0.061177372497517125
24,58,-0.015360900789424118
24,59,-0.02446801649671341
25,0,0.01511425729021127
25,1,-0.08345149202881352
25,2,0.08410003192020804
25,3,-0.031251207456476235
25,4,-0.061307893472869315
25,5,-0.1503443551879008
25,6,-0.0527908139522457
25,7,0.2908619433695754
25,8,0.0008181700507989761
25,9,-0.2246427694539942
25,10,-0.06504369557125662
25,11,-0.0016410635933310125
25,12,-0.17353196950029387
25,13,0.018845123825922478
25,14,-0.14676835632527516
25,15,-0.16577338145674952
25,16,0.025187695718621693
25,17,-0.004766427765198231
25,18,-0.048952271977962876
25,19,-0.017209033075104085
25,20,-0.1266768019028334
25,21,-0.02482563270426212
25,22,0.012786368515594641
25,23,-0.03688830461049249
25,24,-0.029758887106128458
25,26,0.05105319860366417
25,27,-0.017590952773229532
25,28,0.015596439709789196
25,29,-0.05594109565700692
25,30,0.050601390900667655
25,31,0.001018749707272149
25,32,-0.05501244250520752
25,33,0.11709862755005274
25,34,0.054651415400674794
25,35,-0.11105145006133763
25,36,-0.15528080458871824
25,37,0.15666476884350358
25,38,0.015104139148465263
25,39,-0.011920063790962547
25,40,0.03804350349596211
25,41,-0.10354355005579395
25,42,0.3878664995294891
25,43,-0.023364595254386167
25,44,0.2879109200197112
25,45,0.021422291247309842
25,46,-0.015880044749096826
25,47,0.11724442823647392
25,48,0.03374554658836977
25,49,0.05649629463480165
25,50,0.0035542194990138306
25,51,0.01632623579874824
25,52,0.10119654666980285
25,53,0.021295078891156925
25,54,0.0709771939376166
25,55,0.022420891189364002
25,56,0.018503039912994724
25,57,-0.20295353093277116
25,58,-0.0336383532229713
25,59,0.07585396701393671
26,0,0.020785032895582325
26,1,-0.029819766164070196
26,2,-0.004674998110691857
26,3,0.0003381401464185669
26,4,0.06918694110567795
26,5,-0.0013739621205938026
26,6,0.1328486480174412
26,7,0.008217684646653844
26,8,0.16907389332262018
26,9,-0.061708908084131986
26,10,-0.016382520856397898
26,11,-0.004231253369151417
26,12,-0.030679288856017495
26,13,0.009781936225946246
26,14,-0.01523910241071753
26,15,-0.013332753295742919
26,16,0.013106782763388631
26,17,0.010131897360527447
26,18,-0.005626499096307798
26,19,-0.0005783711924440127
26,20,0.012764859941412908
26,21,-0.016864002520300223
26,22,0.010326919409606344
26,23,-0.006888783297205037
26,24,-0.010721251161783277
26,25,0.010853321278643255
26,27,0.010554859008963836
26,28,-0.0001606737929560329
26,29,0.004357229593989195
26,30,-0.1899839876924084
26,31,0.008287656409517494
26,32,-0.018036224802790973
26,33,0.10170872825277218
26,34,0.014360838853280634
26,35,0.01200809588108992
26,36,0.11908500193683595
26,37,0.0024916763181702857
26,38,0.09252742533968548
26,39,0.04324713027325932
26,40,-0.011272619526281983
26,41,-0.02407806541226679
26,42,-0.12462200083277784
26,43,-0.006252158982513263
26,44,0.008350416236773734
26,45,-0.012005331826091018
26,46,-0.007240188496889795
26,47,0.11570140074364728
26,48,0.01536929007926142
26,49,-0.14469668318209672
26,50,-0.006355518639450295
26,51,0.024176827322162704
26,52,0.10841906652694645
26,53,-0.004951902671915791
26,54,0.0015100788343749747
26,55,0.12453836092902767
26,56,-0.01250541672447098
26,57,-0.06959632955077912
26,58,-0.04516072428983889
26,59,-0.018574412248669136
27,0,0.0652363924087552
27,1,-0.016244004514911838
27,2,-0.22219077506568694
27,3,-0.2433583396453806
27,4,0.020836995617019093
27,5,0.003839311639782211
27,6,0.007358127802046799
27,7,0.042127575901370645
27,8,0.006286177040930866
27,9,-0.0011080952112411373
27,10,0.003192150453520114
27,11,0.14881663304905565
27,12,-0.011671936222965095
27,13,0.29156265738170895
27,14,-0.011976744592032441
27,15,0.010363638514519085
27,16,0.033222058647357264
27,17,0.050644346734420816
27,18,-0.02961558325586796
27,19,0.03840955978003518
27,20,0.023524942438227066
27,21,0.04604844244747991
27,22,-0.016909064978088792
27,23,0.0673302817059756
27,24,-0.06469591648146526
27,25,-0.0024776624363629235
27,26,0.00048542669856459816
27,28,-0.007704746217683327
27,29,-0.011433861081280826
27,30,-0.2064774098999429
27,31,-0.030350289868248035
27,32,-0.03708996872239791
27,33,0.005264254555556325
27,34,0.03181443393629728
27,35,-0.07630763164907378
27,36,0.3030478660453323
27,37,0.00332308450922369
27,38,-0.0007655101632321627
27,39,0.024337400756872844
27,40,-0.007482927642576253
27,41,-0.0021312750291043125
27,42,-0.0084628998916226
27,43,-0.0077733970286839
27,44,-0.009562698053573923
27,45,-0.008509946505687692
27,46,0.027094333330857017
27,47,0.008457157110350166
27,48,-0.05988285897772526
27,49,0.00967165394226269
27,50,0.0010778043303699733
27,51,0.029709814147295507
27,52,-0.0032366391359881317
27,53,-0.060594762157070235
27,54,-0.2915805842241005
27,55,0.02307701309710241
27,56,0.1295420091231822
27,57,0.16022807734368874
27,58,-0.043585236293659034
27,59,-0.005316465965274174
28,0,-0.05122709950880211
28,1,0.05432838815660341
28,2,0.13188937907338588
28,3,-0.04842031179604916
28,4,-0.06503007030794819
28,5,-0.016442778392837653
28,6,0.028690319132494275
28,7,0.006673332011693139
28,8,0.054459876754067
28,9,-0.3305533871260778
28,10,-0.002941236011799021
28,11,0.011142366587156996
28,12,-0.025852969022748896
28,13,0.00419961210671926
28,14,-0.018057363042533164
28,15,-0.006465011420928067
28,16,0.0796789529031224
28,17,-0.0030029502990487423
28,18,-0.011237598180144517
28,19,0.007267730986114394
28,20,-0.03335769938275337
28,21,0.0020241856353521367
28,22,-0.012673928235405847
28,23,-0.0036916515344968923
28,24,0.0071029960119025305
28,25,0.030744910081394967
28,26,-0.005066126998637601
28,27,0.006910427767065429
28,29,0.01527199758649787
28,30,0.0022256603786328147
28,31,-0.003246048358209991
28,32,0.008135822914155426
28,33,-0.0023315937425043122
28,34,-0.01970875657897438
28,35,0.0070158467264534756
28,36,-0.007839275857495082
28,37,0.004407992192201153
28,38,0.015890719743171404
28,39,-0.2199731065090223
28,40,-0.01238064186635231
28,41,-0.18769198604692472
28,42,-0.1045603431747413
28,43,-0.00039705657313600796
28,44,0.016584392171268322
28,45,0.0071212534177992615
28,46,0.006324682541820014
28,47,-0.09550200622266519
28,48,0.03718596652484144
28,49,0.02938316751272329
28,50,0.009643648551930019
28,51,0.02589717784697806
28,52,-0.014348319595015124
28,53,-0.007618150746977468
28,54,-0.020302089414217184
28,55,-0.0018663113705077116
28,56,-0.012957461115216591
28,57,0.06768304540120845
28,58,0.007647351407510525
28,59,-0.022143596356141146
29,0,-0.004570465830598977
29,1,9.93558173567083e-05
29,2,-0.029994398050425263
29,3,-0.05891973528648987
29,4,-0.03035003752486707
29,5,-0.010328406032152106
29,6,-0.004476886399167795
29,7,-0.010245469957747602
29,8,-0.001969298883684437
29,9,0.011472400006784027
29,10,-0.0025409035481929586
29,11,0.23350611936147078
29,12,-0.0018107145938068326
29,13,0.18184744889917948
29,14,-0.13225275715420645
29,15,0.012802582611550567
29,16,0.002144764325238949
29,17,-0.11597359379319003
29,18,-0.005525556686468257
29,19,0.011215183338254473
29,20,0.016376143692095165
29,21,0.03361669705102776
29,22,-0.03731273979812331
29,23,0.024955854609639314
29,24,-0.1539678877252841
29,25,-0.001288759641215906
29,26,-0.0025215787330448826
29,27,0.12266309141912683
29,28,-0.0017458359214904831
29,30,-0.01563563593563812
29,31,-0.03201713577008817
29,32,0.12853159216768004
29,33,-0.016418107022879394
29,34,0.002740963989031519
29,35,0.13734332361122492
29,36,-0.15018884597174542
29,37,-0.0006749165958477225
29,38,-0.002939180636715657
29,39,0.004560155891170181
29,40,-0.0024210557842043344
29,41,0.0068047571118201354
29,42,-0.02584291094692518
29,43,0.1157195680289713
29,44,-0.009465170966930286
29,45,0.04296387781235147
29,46,-0.01874758776531358
29,47,-0.0031107795435312874
29,48,-0.025792916182338456
29,49,-0.031122658349320823
29,50,0.15068579259142129
29,51,-0.0017193006180837352
29,52,0.003206932513641845
29,53,-0.008118265271394854
29,54,-0.007692166764469488
29,55,-0.011550367155550006
29,56,0.11691126294083512
29,57,0.03718880439632296
29,58,-0.028506139148366066
29,59,-0.0258208531212641
30,0,0.004646851968211404
30,1,-0.22000506885005353
30,2,0.2895471133877413
30,3,0.0456354861778203
30,4,0.08681793457748162
30,5,0.06829441159419326
30,6,-0.006208082190194346
30,7,0.04613564448305926
30,8,-0.004467313510305875
30,9,0.12605273028042316
30,10,0.01087051419176838
30,11,-0.0331661932001121
30,12,-0.006554823007622909
30,13,-0.023942433150442227
30,14,0.08510966705399918
30,15,-0.06985248516685048
30,16,-0.006606167043396967
30,17,-0.05996713063331123
30,18,-0.03533110409130878
30,19,0.043435929541128945
30,20,-0.04830498197089418
30,21,0.02922707431542774
30,22,-0.0004174582815155806
30,23,0.034877811439209386
30,24,0.047846044623958105
30,25,-0.02099579312844084
30,26,-0.010862125920234871
30,27,-0.002889138257350157
30,28,0.012039442242488782
30,29,-0.2275930712831783
30,31,0.0028542980058994904
30,32,0.004691776050619764
30,33,0.009884928619212406
30,34,-0.012465743509879341
30,35,-0.046145674731632606
30,36,-0.017086539793624702
30,37,0.017243792674614386
30,38,0.002580675332610779
30,39,0.03177078168677201
30,40,-0.2134235801642931
30,41,-0.023011166283715943
30,42,0.12467566732069135
30,43,0.02758664212622249
30,44,0.001066135260859914
30,45,0.004606828768668101
30,46,0.17736405463043756
30,47,0.009968408107572579
30,48,0.25114539500757604
30,49,0.040640111829905144
30,50,-0.021000071591343664
30,51,0.0018452773001078912
30,52,0.26756921136576456
30,53,0.013702315872319916
30,54,-0.14033020720991998
30,55,-0.018361716546913296
30,56,-0.064116183228208
30,57,0.3010209217846674
30,58,0.45704431903653137
30,59,-0.025630200968658704
31,0,0.14404685461887048
31,1,-0.0831789643673289
31,2,0.034634351479273816
31,3,0.04707249338688694
31,4,0.2570666485587931
31,5,0.08453125632890256
31,6,-0.011731351252354404
31,7,-0.026002901862017695
31,8,-0.01979726292971014
31,9,0.002367842001318027
31,10,0.00542546905646305
31,11,-0.09401169105322267
31,12,0.002269866569042328
31,13,0.025072886326024266
31,14,-0.0006925090480996299
31,15,0.005205289548900182
31,16,0.014480894639598035
31,17,-0.06281303102682359
31,18,0.1444013349755979
31,19,-0.0881565000157912
31,20,-0.017590649981949934
31,21,0.08761757453026067
31,22,0.007083818076708897
31,23,0.03642402987089772
31,24,-0.02026522653127351
31,25,-0.00592138476158702
31,26,-0.005183717200236749
31,27,-0.09605451787608774
31,28,-0.0028930414714667444
31,29,-0.01229499312330817
31,30,0.08397243328930538
31,32,-0.22321147920742151
31,33,0.03122420017809937
31,34,0.0107523146349476
31,35,0.06344225727670488
31,36,-0.018870636127788942
31,37,-0.0017181528654850054
31,38,0.012466245963930193
31,39,0.03979820522076606
31,40,-0.009527962777990043
31,41,-0.032026061657609635
31,42,0.01286619612904846
31,43,0.05192861383214377
31,44,-0.013123805734197698
31,45,-0.016119964795007
31,46,-0.006387016266735573
31,47,-0.00861617246460627
31,48,0.022410089516412178
31,49,0.0003171455296872669
31,50,-0.11456377082243357
31,51,0.018089302675026925
31,52,0.0006069494878563193
31,53,0.003087527068422833
31,54,0.012078638350851987
31,55,0.0077685770636118385
31,56,-0.0521210794290987
31,57,-0.05443650628037567
31,58,0.12460179647157602
31,59,0.07088507849399928
32,0,-0.09583637533598892
32,1,0.1001173744749538
32,2,-0.06580207766170204
32,3,-0.06008575882024439
32,4,-0.21809151094368828
32,5,-0.06477524434370019
32,6,0.00631186118763069
32,7,0.02330646866234376
32,8,0.01311350531807178
32,9,0.006972810357339424
32,10,0.034703614347475154
32,11,0.2211957078850539
32,12,-0.004952289658074464
32,13,-0.14609447148646026
32,14,-0.03500766072955108
32,15,0.00254265654900914
32,16,-0.011359093767092501
32,17,-0.005936754686659678
32,18,0.12976272840597736
32,19,-0.01687338974004986
32,20,0.022985658180810224
32,21,-0.01839289566039012
32,22,0.02126698950226543
32,23,-0.019597967491529672
32,24,0.1908862704772592
32,25,0.00738442125659524
32,26,-0.00045514682845856127
32,27,0.026293034220489092
32,28,0.0031449971670532008
32,29,0.19279362503943323
32,30,-0.011983919279830942
32,31,-0.09714465895289877
32,33,-0.12400033593231842
32,34,-0.007174562870333285
32,35,-0.06859323614077203
32,36,-0.00467032773268333
32,37,0.002551018008348906
32,38,-0.023597337803483522
32,39,-0.028858697942882542
32,40,-0.002235896780122112
32,41,0.026530202405751675
32,42,-0.021404835664307554
32,43,-0.03681780297070066
32,44,-0.008628717271176005
32,45,0.02417963409328079
32,46,-0.045231709145377386
32,47,0.006129302410370072
32,48,-0.0008410973166035919
32,49,-0.03388627610568754
32,50,-0.09792924358811907
32,51,-0.010721000267154768
32,52,0.0034179275995654787
32,53,-0.003590352109767901
32,54,0.0171900490841518
32,55,0.01761813685889514
32,56,0.21176234360442092
32,57,0.049979380948330716
32,58,0.029208127856322336
32,59,-0.0577808357584342
33,0,0.022290865839003124
33,1,-0.04004844730236246
33,2,0.0428350696395505
33,3,0.18047993551737843
33,4,0.11866847328811025
33,5,0.03713381527369877
33,6,-0.012547794226693705
33,7,-0.010201258560403815
33,8,-0.000281235531808755
33,9,-0.003628579919791013
33,10,-0.1517431975368341
33,11,-0.03822106607468528
33,12,0.0014395196628429383
33,13,0.012949623120767013
33,14,0.032552538474399
33,15,-0.00396265555790688
33,16,-0.006274406568831895
33,17,0.020592249977248914
33,18,-0.19423175324650252
33,19,-0.017807587036731774
33,20,-0.0008022788466807749
33,21,0.03552769514668042
33,22,0.1514033715996115
33,23,-0.06577908774187859
33,24,-0.03545377585860496
33,25,-0.0005144231309994824
33,26,0.00040560149365079516
33,27,-0.06144535841234891
33,28,0.001140276283933528
33,29,-0.21336587022260528
33,30,0.026887141170283787
33,31,0.1440198680339908
33,32,-0.23588700712904884
33,34,-0.011701585889943175
33,35,-0.017935695045657216
33,36,-0.0017163717877507578
33,37,-0.0006445098380189115
33,38,-0.012333742011229581
33,39,0.011268564220417252
33,40,-0.0017757136410260874
33,41,-0.02685826799877663
33,42,0.009873060607927045
33,43,0.0007180455833684566
33,44,0.019771402403158198
33,45,-0.0621575070972089
33,46,-0.0036418957529383666
33,47,-0.0017925905667338653
33,48,0.031384853189578184
33,49,-0.018738354582282287
33,50,0.1088075233819467
33,51,0.004967357339854832
33,52,-0.0003215590853836193
33,53,0.02906864871831551
33,54,0.015635041771118477
33,55,-0.016904651254747306
33,56,-0.03698336407218664
33,57,-0.042901392825866046
33,58,0.2086383373093551
33,59,0.03407567855350413
34,0,0.06364806932361053
34,1,0.07755317629158574
34,2,-0.05544951258052491
34,3,-0.002883602737809742
34,4,-0.07035092880441308
34,5,-0.3307822419298838
34,6,0.008290226831623098
34,7,0.09408135327889237
34,8,-0.057293286279574834
34,9,-0.018214792611371405
34,10,-0.0010355474547297451
34,11,0.018929092836957925
34,12,-0.12457469699816515
34,13,0.0009232137070095555
34,14,0.025653273376753015
34,15,0.11343111434319875
34,16,-0.01587078967935409
34,17,0.03588987619686595
34,18,0.0013611150546566065
34,19,0.003571464985414851
34,20,-0.016550879910487697
34,21,0.005767109855401963
34,22,-0.0015069996022798258
34,23,-0.003949357372111091
34,24,-0.08077164130649349
34,25,-0.04042185059003881
34,26,0.014720565353201575
34,27,-0.026525801947631534
34,28,-0.0973465240016784
34,29,-0.0002914870343846486
34,30,-0.12422026256480588
34,31,-0.007123916030120651
34,32,-0.012121107996083829
34,33,0.01297360478817633
34,35,0.018106903741287747
34,36,0.025579114757124256
34,37,-0.01886816316713668
34,38,-0.01390050335881971
34,39,0.11909388095839163
34,40,0.28839708548385706
34,41,0.20166055389434823
34,42,0.10204224627780531
34,43,0.0044687581322992945
34,44,0.01913249190131836
34,45,-0.08802486103705162
34,46,0.018554320972137724
