source,target,lag,total_effect
12,14,4,-0.004057158860785898
12,15,4,-0.0061351115438001095
12,16,4,-0.0008414003466246153
12,17,4,0.011781468399687217
12,18,4,-0.030254134553688767
12,19,4,-0.006845758397286617
12,20,4,0.003856861440630766
12,21,4,0.001473907186789249
12,22,4,-0.0008118502984902143
12,23,4,0.02403251193891969
12,24,4,0.02312036644225775
12,25,4,-0.006067246541746226
12,26,4,-3.092599694236259e-05
12,27,4,0.011431659565292254
12,28,4,0.0035564789493990148
12,29,4,0.030906311546903067
12,30,4,0.0228237729767284
12,31,4,0.005973192049308006
12,32,4,-0.009256740855125444
12,33,4,-0.00023853677381885374
12,34,4,-0.001412675642323796
12,35,4,-0.003275633570171985
12,36,4,-0.007343518345206186
12,37,4,0.0012278391456100744
12,38,4,-0.00859725859012384
12,39,4,0.008509483521459813
12,40,4,-0.01505859959749719
12,41,4,-0.012472778620401952
12,42,4,0.014343317822575412
12,43,4,0.007487619464538655
12,44,4,-0.012771665128912358
12,45,4,0.003474036776218447
12,46,4,-0.0022197568528762772
12,47,4,0.011130117934355258
12,48,4,-0.010087123785600432
12,49,4,0.0016993780323337811
12,50,4,0.00281356730617161
12,51,4,-0.005766271048353032
12,52,4,0.002134840381916597
12,53,4,-0.004081131669001473
12,54,4,-0.00947086019699036
12,55,4,0.013269355940278022
12,56,4,-0.0029720669489469494
12,57,4,-0.004105799446249973
12,58,4,-0.010006568369366958
12,59,4,-0.004027080151301413
13,0,4,-0.04236935403939161
13,1,4,0.027898655246926467
13,2,4,0.04860986812259851
13,3,4,-0.009997580910454319
13,4,4,-0.08051266855809625
13,5,4,0.0039602422252656335
13,6,4,-0.002661709856540756
13,7,4,0.004592988888102337
13,8,4,-0.002580285025209356
13,9,4,0.0017152472844028164
13,10,4,0.018325669047437786
13,11,4,0.016617886758586872
13,12,4,0.028321701661637767
13,14,4,-0.03535591644697942
13,15,4,0.04643000630274806
13,16,4,0.026118171850894212
13,17,4,-0.0021516228795031953
13,18,4,-0.02475509516953608
13,19,4,-0.023023958795166284
13,20,4,-0.0032745665479994124
13,21,4,0.014468381940836217
13,22,4,0.03290676667967814
13,23,4,-0.0019102034097597143
13,24,4,0.003047054058113824
13,25,4,0.023131935645641467
13,26,4,0.009752810582563028
13,27,4,0.009957153353393889
13,28,4,-0.00446004091361998
13,29,4,-0.015654989316266174
13,30,4,-0.005890822470505986
13,31,4,0.017223336754504097
13,32,4,-0.008568964719740006
13,33,4,0.004155965141144832
13,34,4,0.02948106128313658
13,35,4,0.002009688958053599
13,36,4,-0.010703521878301462
13,37,4,0.003463711703569291
13,38,4,0.006317543999580245
13,39,4,0.0400833236766448
13,40,4,-0.005961595679489942
13,41,4,0.000503822815587158
13,42,4,0.03525256879260065
13,43,4,-0.0007331003500865864
13,44,4,-0.01410630024700816
13,45,4,-0.008955530924833938
13,46,4,0.0025254120811379057
13,47,4,0.01106201012032916
13,48,4,-0.024910187586346406
13,49,4,0.00548068949703224
13,50,4,-0.0007056399381486405
13,51,4,-0.00245196300142839
13,52,4,-0.004329225398668222
13,53,4,0.02398764593746903
13,54,4,0.013240202414866996
13,55,4,-0.007016116134846303
13,56,4,0.00019452853122646323
13,57,4,0.020442771172112826
13,58,4,0.00033490238696093594
13,59,4,-0.019805110965000358
14,0,4,0.008173129528403544
14,1,4,0.003525918043744215
14,2,4,-0.03752855596339422
14,3,4,0.017838150759678404
14,4,4,-0.0031484075490995096
14,5,4,0.0009242337429402113
14,6,4,0.0009511415234020092
14,7,4,-0.0313481587702687
14,8,4,-0.0050247326476004234
14,9,4,0.009267793043569372
14,10,4,-0.005999632238979088
14,11,4,0.01995387553769461
14,12,4,-0.014095795676052061
14,13,4,0.013991702572046957
14,15,4,0.004938416406333809
14,16,4,-0.013477926914199502
14,17,4,0.0009910200209907135
14,18,4,0.031044975719808406
14,19,4,-0.0005539443178922115
14,20,4,0.008357931819390027
14,21,4,0.00376976004821447
14,22,4,-0.0048059217357455
14,23,4,-0.0153173613152673
14,24,4,-0.0001298773845080973
14,25,4,0.0063651124767446525
14,26,4,0.008963704414373393
14,27,4,0.005793573086725876
14,28,4,-0.0016702553980344835
14,29,4,-0.014914088357448027
14,30,4,-0.005907727644398253
14,31,4,-0.0009763095241802298
14,32,4,0.004701382302862156
14,33,4,-0.008961477007525608
14,34,4,0.002743863892948897
14,35,4,-0.014249450469874931
14,36,4,-0.0037604341562662066
14,37,4,0.0019966129016080135
14,38,4,-0.005730902006293178
14,39,4,-0.004480574172376041
14,40,4,0.0017998851895352714
14,41,4,-0.0018156670756823033
14,42,4,-0.0006895657557652985
14,43,4,-0.006640515942644753
14,44,4,0.017326032449508273
14,45,4,-0.010872380875054743
14,46,4,-0.008649417432405956
14,47,4,-0.0026706777440087272
14,48,4,0.005326770043382077
14,49,4,-0.0015842529264058604
14,50,4,-0.0020452826624578735
14,51,4,0.012331566610985665
14,52,4,0.00016347325861916986
14,53,4,-0.005402158748840128
14,54,4,-0.0009064822894446891
14,55,4,0.005437847742621336
14,56,4,0.014477339560796897
14,57,4,0.008144978855453355
14,58,4,0.017018991781147078
14,59,4,0.010522588324110968
15,0,4,0.05955923130774809
15,1,4,-0.017983741385280846
15,2,4,0.019871565844509224
15,3,4,0.020313182194679123
15,4,4,-0.0040887092661422465
15,5,4,0.025121723456688887
15,6,4,-0.003655282465355799
15,7,4,-0.03151974822159774
15,8,4,-0.006117733969477832
15,9,4,-0.034788169221136915
15,10,4,-0.012010037365148512
15,11,4,0.00063513543132139
15,12,4,0.0070013525184243666
15,13,4,0.01708217383782726
15,14,4,-0.00164222076221044
15,16,4,-0.021489601168584668
15,17,4,-0.006424292816611889
15,18,4,0.011518790576597604
15,19,4,-0.02282555262186934
15,20,4,-0.0057003049766761
15,21,4,-0.004695194591193703
15,22,4,0.007855125551057374
15,23,4,-0.02052219770814817
15,24,4,0.0006225195572508967
15,25,4,0.0011782396979738276
15,26,4,-0.001999081242478168
15,27,4,-0.014865901854912569
15,28,4,-0.011908389687595876
15,29,4,0.017414303195167197
15,30,4,-0.03264651742367226
15,31,4,-0.009126441041715002
15,32,4,0.015599468288753547
15,33,4,0.0009617790231043399
15,34,4,0.010154229975716427
15,35,4,0.0050593082446741084
15,36,4,-0.002872684467233025
15,37,4,8.243459480045427e-05
15,38,4,0.025981522840044017
15,39,4,0.003617666157281089
15,40,4,-0.004304485711614009
15,41,4,-0.003629500653387776
15,42,4,0.009053994012113726
15,43,4,0.027172051531083933
15,44,4,0.004354410060510159
15,45,4,-0.009475899215928093
15,46,4,-0.018992861426932975
15,47,4,-0.004529175797482657
15,48,4,0.010621843861272334
15,49,4,-0.006384109678842315
15,50,4,-0.0009149210594345406
15,51,4,-0.010749653845426282
15,52,4,0.0010092324721096791
15,53,4,0.004224383396807516
15,54,4,0.025838837896845216
15,55,4,-0.005593550372633106
15,56,4,0.005323347401757335
15,57,4,0.020465917605907998
15,58,4,0.015263134033704927
15,59,4,0.002077418661387934
16,0,4,-0.0037760786179784475
16,1,4,-0.02788223535559306
16,2,4,-0.007530196501545303
16,3,4,-0.024240018542304446
16,4,4,0.033214825071609895
16,5,4,0.010900288179289364
16,6,4,0.009922352268659604
16,7,4,-0.0008352053988222815
16,8,4,-0.009269386454824863
16,9,4,0.027288023692775318
16,10,4,0.011152097442722242
16,11,4,0.01041529311815766
16,12,4,-0.014778157443266689
16,13,4,0.012489342978697663
16,14,4,0.0014802972807158189
16,15,4,0.007208150399520504
16,17,4,-0.001124841172762148
16,18,4,0.0059435762883581515
16,19,4,-0.006706409760807278
16,20,4,0.004956489992608066
16,21,4,0.0052090955918315425
16,22,4,0.006735601104909497
16,23,4,0.009971940167931514
16,24,4,0.002580138911725568
16,25,4,-0.006660558664768912
16,26,4,0.0030564020234991034
16,27,4,-0.0018759885273791665
16,28,4,0.02567458029588804
16,29,4,0.002209679135365551
16,30,4,0.010244054032981308
16,31,4,0.026313848520356897
16,32,4,-0.0025365518235573566
16,33,4,0.0011929006574399824
16,34,4,-0.006443785819163335
16,35,4,-0.0061837986665447126
16,36,4,-0.001753140381832264
16,37,4,-0.0029161823873343528
16,38,4,-0.009999075227287796
16,39,4,-0.01289844052629685
16,40,4,-0.0060703287738226195
16,41,4,-0.0034503663783546547
16,42,4,-0.003077587770224716
16,43,4,0.005618431194244507
16,44,4,-0.00028241519809674327
16,45,4,-0.000629724572992511
16,46,4,0.012584891194253829
16,47,4,0.016555444200543726
16,48,4,-0.01317238760916413
16,49,4,-0.008242402511463692
16,50,4,0.0018198839570748642
16,51,4,-0.006192675857421048
16,52,4,0.0056267665583566474
16,53,4,-0.00935824583296779
16,54,4,-0.007375363904224808
16,55,4,0.009089013887736993
16,56,4,0.006297822849091675
16,57,4,0.000955482548110309
16,58,4,-0.006261385721001097
16,59,4,0.0025085020018584783
17,0,4,-0.018768887484540205
17,1,4,-0.0009235951458911058
17,2,4,0.00451508717107898
17,3,4,-0.018697287445937804
17,4,4,-0.008789325899024113
17,5,4,-0.019704500399636664
17,6,4,0.0238952522000031
17,7,4,0.001781280904471754
17,8,4,-0.06209022755528795
17,9,4,0.008488881908745924
17,10,4,-0.007703798748958467
17,11,4,0.008077481513978958
17,12,4,0.014066991722248852
17,13,4,0.0029935822237944203
17,14,4,0.0047993808860445995
17,15,4,-0.004835812175789286
17,16,4,0.002558284765832303
17,18,4,-0.0027463780252765723
17,19,4,0.006277704360538191
17,20,4,0.0054772126489809605
17,21,4,-0.017771967380419147
17,22,4,-0.014497765698198582
17,23,4,0.012798587891490298
17,24,4,0.022342345728331183
17,25,4,0.00368630774826596
17,26,4,0.004824970225731193
17,27,4,0.005446256201044674
17,28,4,0.002784572088696373
17,29,4,0.0019393020243782194
17,30,4,-0.0005714669771254824
17,31,4,0.027171884672038783
17,32,4,-0.001323207315751764
17,33,4,-0.03338596430141262
17,34,4,0.004677324412370152
17,35,4,-0.01012947171949255
17,36,4,-0.007625263348745439
17,37,4,-0.02054177700708088
17,38,4,-0.012615386297930636
17,39,4,0.007934498131152837
17,40,4,-0.0001346443053700925
17,41,4,-0.019408137326402217
17,42,4,0.022639654602839402
17,43,4,-0.0004142389586627112
17,44,4,0.021118231467874865
17,45,4,0.0010503381575166977
17,46,4,-0.010932261218853042
17,47,4,0.002566687573231618
17,48,4,-0.00428980393880518
17,49,4,0.012334377941575776
17,50,4,-0.00963799583992509
17,51,4,-0.007856486701885448
17,52,4,0.00034285263292733233
17,53,4,-0.013178635747336322
17,54,4,-0.015755303069125592
17,55,4,-0.006386568645398738
17,56,4,0.019035213861662455
17,57,4,-0.002851478483609256
17,58,4,0.0014804485494565843
17,59,4,0.011673939191792859
18,0,4,0.016342912659329835
18,1,4,-0.0034653606337100894
18,2,4,0.021842568459778562
18,3,4,0.038883190489764435
18,4,4,-0.00918610164437834
18,5,4,-0.018295386402110817
18,6,4,0.018120621515873986
18,7,4,-0.04449446788857473
18,8,4,0.0024463569896756602
18,9,4,-0.017466359378633608
18,10,4,-0.0006937732491318722
18,11,4,0.0012064515800062582
18,12,4,0.003510336707498391
18,13,4,0.01803620175968989
18,14,4,-0.010053692649925238
18,15,4,0.03244636807326855
18,16,4,-0.011241257399370142
18,17,4,-0.0062643452959570455
18,19,4,-0.052559150562398134
18,20,4,0.011612727429669498
18,21,4,-0.0016025407847187173
18,22,4,-0.0014402147792834377
18,23,4,-0.02145238267611492
18,24,4,-0.014381577617561368
18,25,4,0.029075835345988888
18,26,4,0.0013752080762958491
18,27,4,0.016383288099710045
18,28,4,-3.72469231941174e-06
18,29,4,-0.013533611513914917
18,30,4,-0.003069118265031207
18,31,4,0.0023980738931595235
18,32,4,0.004984694443425485
18,33,4,-0.007010904149365056
18,34,4,0.017244338032900094
18,35,4,-0.006736416573593898
18,36,4,-0.010305094296647176
18,37,4,-0.009362084314225616
18,38,4,0.0077903289558365054
18,39,4,0.01452118993414109
18,40,4,-0.016807180140371036
18,41,4,-0.006169752365173506
18,42,4,0.013727172081804006
18,43,4,-0.0061664618789125086
18,44,4,0.010315596901212865
18,45,4,-0.017016526343328297
18,46,4,-0.0177064325649307
18,47,4,0.0009297427093208418
18,48,4,-0.004473267592436971
18,49,4,-0.00992845045602496
18,50,4,-0.0018560841350253499
18,51,4,-0.0020267290952503784
18,52,4,-0.01103393974927487
18,53,4,-0.0028153484851038144
18,54,4,0.010455263209752597
18,55,4,-0.02077918317206324
18,56,4,0.0018412563716848525
18,57,4,0.007201949810799878
18,58,4,0.00874311434802605
18,59,4,-0.0047943103827043495
19,0,4,-0.054212788125806606
19,1,4,-0.021851679374208254
19,2,4,-0.015894968778070465
19,3,4,0.005227936596374171
19,4,4,0.003515533940341
19,5,4,0.006185873598832678
19,6,4,-0.005727509919801928
19,7,4,0.010205599340061964
19,8,4,-0.006800528316951572
19,9,4,0.030170225402792485
19,10,4,-0.009057399969580299
19,11,4,0.0009542200529596582
19,12,4,-0.012060272967682677
19,13,4,-0.014332432533898628
19,14,4,0.028632370786661077
19,15,4,-0.007907185189238247
19,16,4,-0.0009644962942693281
19,17,4,-0.0009243603114857718
19,18,4,-0.010303909203600994
19,20,4,-0.013289645561233307
19,21,4,0.009622688506494543
19,22,4,-0.00573388694978977
19,23,4,-0.0030902231048775767
19,24,4,0.002078814973683806
19,25,4,-0.006694087584818723
19,26,4,0.0010389676608056964
19,27,4,0.0006137195361128698
19,28,4,0.00321915031968176
19,29,4,-0.005224956055484354
19,30,4,0.038403799283411554
19,31,4,0.004669751311711195
19,32,4,-0.01016096636466703
19,33,4,0.004848248859003836
19,34,4,0.0008821217434845691
19,35,4,-0.00261067432132761
19,36,4,-0.004676058508298718
19,37,4,0.00010137950114533917
19,38,4,-0.02024757761191157
19,39,4,-0.009621655186397146
19,40,4,0.012858223112552953
19,41,4,0.0005853070649222535
19,42,4,0.0013755498884995719
19,43,4,0.0017504552243268695
19,44,4,0.0013152474000944767
19,45,4,0.03234502094606337
19,46,4,0.005780533384746802
19,47,4,0.013339464742440061
19,48,4,0.010395757389950392
19,49,4,0.0029272377911415642
19,50,4,-0.018990432420215177
19,51,4,0.01328644864504704
19,52,4,0.010245903780237833
19,53,4,-0.00015107207936266957
19,54,4,-0.011557632111761388
19,55,4,0.0006756239842151894
19,56,4,-0.00939312666681886
19,57,4,-0.000717281634410611
19,58,4,0.005051431978947173
19,59,4,-0.008114841676463756
20,0,4,0.00601068220541767
20,1,4,0.01161778928267871
20,2,4,0.02594591525124393
20,3,4,0.0174566740545109
20,4,4,-0.008555101457744347
20,5,4,-0.023876843715330172
20,6,4,0.029820372585896485
20,7,4,0.0058655745116336045
20,8,4,-0.005961339310363157
20,9,4,-0.021379153559895742
20,10,4,-0.026776140592151325
20,11,4,-0.0013384191622343169
20,12,4,0.007208677564848441
20,13,4,-0.007426770818093053
20,14,4,-0.009784246523116477
20,15,4,-0.007476787108823539
20,16,4,-0.01530177120427707
20,17,4,0.0056363541604570865
20,18,4,-0.004900227688538813
20,19,4,-0.01338469216868161
20,21,4,-0.023844513138325238
20,22,4,-0.013596135059012958
20,23,4,0.008736239610737195
20,24,4,0.014845918723129544
20,25,4,0.010804795544565688
20,26,4,-0.008320283525117003
20,27,4,0.006880007300815915
20,28,4,0.005071188085475511
20,29,4,-0.00038641203691782257
20,30,4,-0.0007638425219940702
20,31,4,0.006545121920285168
20,32,4,-0.0021805570399972994
20,33,4,0.010073101208849657
20,34,4,-0.003535299116628471
20,35,4,0.0030747182055579853
20,36,4,0.011836240616377173
20,37,4,-0.04807054290183152
20,38,4,0.0012248939965329936
20,39,4,0.01041069337496741
20,40,4,-0.0024364839468391367
20,41,4,0.013643734851113155
20,42,4,0.05391684874130141
20,43,4,-0.015466115960290055
20,44,4,-0.009919149428459874
20,45,4,-0.003615672288132257
20,46,4,0.0052562971118473864
20,47,4,-0.016945422093905375
20,48,4,-0.013711769502426087
20,49,4,-0.001618165440431116
20,50,4,-0.009969508992520902
20,51,4,-0.002215928758136487
20,52,4,-0.00013380002510100623
20,53,4,-0.003855296304286348
20,54,4,-0.0014261607696378054
20,55,4,-0.0137273903216066
20,56,4,0.022527382953822138
20,57,4,-0.005503561664615442
20,58,4,-0.0016900282602010754
20,59,4,0.002394436931032435
21,0,4,0.07327202585064524
21,1,4,-0.03646094693564016
21,2,4,-0.00202794566806191
21,3,4,-0.003666165453310749
21,4,4,-0.00024812524690025206
21,5,4,-0.005492759657272468
21,6,4,-0.029962583268195363
21,7,4,-0.04308552639884855
21,8,4,-0.009957362553481968
21,9,4,-0.07098132850271655
21,10,4,0.01219949520142963
21,11,4,-0.01232892436811444
21,12,4,7.797468697885376e-05
21,13,4,-0.010862434185817465
21,14,4,0.0009270994354769703
21,15,4,0.026642807059825177
21,16,4,-0.015407624734082921
21,17,4,-0.009043077120139171
21,18,4,0.008542924155802881
21,19,4,0.00238125378122462
21,20,4,-0.0027554174222101683
21,22,4,-0.008554632088256423
21,23,4,-0.054742723580884424
21,24,4,-0.02988142088573341
21,25,4,0.011374509845277436
21,26,4,-0.003115061929982151
21,27,4,-0.013951212113574946
21,28,4,0.00434910898507165
21,29,4,0.010975872623921995
21,30,4,-0.02725288925081999
21,31,4,0.012444276872812953
21,32,4,0.013656115964351075
21,33,4,-0.032154449838003016
21,34,4,-0.003042059901504431
21,35,4,-0.0009516547875853587
21,36,4,0.0014568969561984744
21,37,4,-0.003952179906744869
21,38,4,0.02155295194575287
21,39,4,0.005111767470831048
21,40,4,-0.001667138285502348
21,41,4,0.0054180506592700056
21,42,4,-0.0023783729700988035
21,43,4,-0.0005678759971387459
21,44,4,0.020279619557277386
21,45,4,0.0003039886160722006
21,46,4,-0.042347239623236096
21,47,4,-0.011866425030701544
21,48,4,0.014031413585690574
21,49,4,-0.0006626201207619209
21,50,4,-0.006368611164673828
21,51,4,-0.00965857530215481
21,52,4,0.01201719869487007
21,53,4,0.002298842577392618
21,54,4,0.015177271411030565
21,55,4,-0.011680088648678021
21,56,4,0.013858165106151323
21,57,4,-0.004088621667861982
21,58,4,0.008470736713031399
21,59,4,-0.0018368441015573262
22,0,4,-0.023884055775802365
22,1,4,-0.037794193753764624
22,2,4,-0.024153923573544886
22,3,4,0.04387284784874666
22,4,4,-0.00989684748803476
22,5,4,0.02169940214072267
22,6,4,-0.015867404714542253
22,7,4,-0.010678167534563144
22,8,4,0.007133062888086338
22,9,4,-0.0016026421197452324
22,10,4,-0.008740683550817896
22,11,4,-0.004278079328438061
22,12,4,-0.01839048654318437
22,13,4,0.018805989297971767
22,14,4,0.01271384547437986
22,15,4,0.01291785189047384
22,16,4,-0.008521665421792154
22,17,4,-0.023168312164026747
22,18,4,-0.012871819864005117
22,19,4,-0.014481165416860836
22,20,4,-0.024693458056657524
22,21,4,-0.005881013994001889
22,23,4,0.01885110813681233
22,24,4,-0.0005083600671139798
22,25,4,0.00021597436406614774
22,26,4,-0.01732895064677655
22,27,4,-0.021956878674572897
22,28,4,-0.00607393591216214
22,29,4,-0.01210372679144001
22,30,4,0.008961903839780032
22,31,4,-0.016137049098759872
22,32,4,0.0033691218529652454
22,33,4,0.004679499053567855
22,34,4,-0.012471707570439463
22,35,4,0.011563004065861504
22,36,4,0.006613461305951831
22,37,4,-0.0004620070719888597
22,38,4,-0.008892805889890797
22,39,4,-0.025317159115949145
22,40,4,0.004791480258863707
22,41,4,0.0026239381185901556
22,42,4,-0.00684356832926599
22,43,4,0.017747700877783695
22,44,4,0.012964653065793683
22,45,4,0.018965107900610196
22,46,4,0.0031595221477778886
22,47,4,0.0007941184410238007
22,48,4,0.02203190957141224
22,49,4,0.001742726485551951
22,50,4,0.0006666962276994834
22,51,4,0.0032630773777782307
22,52,4,0.010329032844132929
22,53,4,0.026707869684416356
22,54,4,0.011274717803292648
22,55,4,0.009885063641875216
22,56,4,-0.003149109772882803
22,57,4,0.011813300607462439
22,58,4,0.00017894874124476488
22,59,4,0.00042477290713749177
23,0,4,-0.012575139847884957
23,1,4,-0.020753124141326802
23,2,4,0.01829012335708742
23,3,4,0.012062847911267247
23,4,4,-0.00493788133148268
23,5,4,0.004065194398527744
23,6,4,-0.014260063273429985
23,7,4,0.006957532480482249
23,8,4,0.0049478659887985015
23,9,4,-0.0051535935638162556
23,10,4,-0.025260312027756682
23,11,4,0.004073609371308064
23,12,4,0.0006979204970067288
23,13,4,0.014716459992673795
23,14,4,0.0008382591471097229
23,15,4,0.021205403091980084
23,16,4,0.003828602698562029
23,17,4,-0.006747540100974167
23,18,4,-0.0028896898791596634
23,19,4,-0.01452397884009729
23,20,4,-0.004703942627311833
23,21,4,0.008610331529205224
23,22,4,0.028162085324673753
23,24,4,0.007735272470723038
23,25,4,-0.0006220049739745033
23,26,4,-0.007131586267481284
23,27,4,-0.01969621084232312
23,28,4,-0.0004955690795336429
23,29,4,0.02258117960807042
23,30,4,-0.0347022265700775
23,31,4,-0.015909072524221284
23,32,4,-0.00841609534153645
23,33,4,0.07352385843893766
23,34,4,-0.014308676728697494
23,35,4,0.022125055499026988
23,36,4,0.01455228894101767
23,37,4,-0.002213465808542179
23,38,4,-0.005021960123973502
23,39,4,-0.010676488668872127
23,40,4,-0.007511922425563446
23,41,4,0.011716674588358683
23,42,4,0.011834285588556202
23,43,4,0.03643381321639884
23,44,4,-0.004880643756585472
23,45,4,0.023422294128820013
23,46,4,0.028870220734613733
23,47,4,0.006470731005466733
23,48,4,0.004156736461420665
23,49,4,-0.00882571721261317
23,50,4,-0.0014183123050272753
23,51,4,-0.002552247241094941
23,52,4,0.005623660208918087
23,53,4,0.047708013852947054
23,54,4,0.0018980062364097469
23,55,4,-0.0030009612600622737
23,56,4,-0.003324141901943428
23,57,4,0.006787234705263333
23,58,4,0.002065502971826375
23,59,4,-0.0010637919315178513
24,0,4,-0.017213781979855625
24,1,4,0.014000703159531993
24,2,4,0.006130648824082886
24,3,4,-0.015203270976435812
24,4,4,-7.149425044949542e-05
24,5,4,-0.010209791549839833
24,6,4,-0.004046346731560624
24,7,4,0.02860481911954615
24,8,4,-0.017229679821397396
24,9,4,0.017897654254548145
24,10,4,0.013751989069155531
24,11,4,0.0009416886205734111
24,12,4,0.0335093916182753
24,13,4,-0.011501975885909744
24,14,4,0.006514066456008753
24,15,4,-0.014597272825563485
24,16,4,0.012431375270618333
24,17,4,0.0218436442761119
24,18,4,-0.006898099884992513
24,19,4,0.011375187773905306
24,20,4,0.0024640192487049195
24,21,4,-0.022478198384671945
24,22,4,-0.02715748446008346
24,23,4,0.01285378766729767
24,25,4,0.005544344877692835
24,26,4,0.006416780312471106
24,27,4,0.009265690882236641
24,28,4,-0.0058719547391584805
24,29,4,0.011365653048337442
24,30,4,0.0072747217877632804
24,31,4,0.0003169950228253065
24,32,4,-0.007742189461387693
24,33,4,-0.0028820473544156886
24,34,4,0.00019825207355078428
24,35,4,0.00015247121888967318
24,36,4,-0.003721576931631716
24,37,4,0.007741585734908977
24,38,4,-0.012864945111184318
24,39,4,0.006974864045515268
24,40,4,-0.0028451804887229567
24,41,4,0.0011947567908192093
24,42,4,0.002438635610987089
24,43,4,0.0015755136467789626
24,44,4,-0.007225030665789818
24,45,4,-0.015651002295271037
24,46,4,0.003311879353129297
24,47,4,-0.0005824063713826889
24,48,4,-0.005986829314722972
24,49,4,0.0074503718014428824
24,50,4,0.001198794468106383
24,51,4,0.0025188100805217505
24,52,4,-0.0019652302311292504
24,53,4,-0.0067849259961899585
24,54,4,-0.014362097051502612
24,55,4,-0.003788451533615156
24,56,4,0.010212345848305188
24,57,4,-0.0044864598422401265
24,58,4,0.005668156567083954
24,59,4,0.0005566523247615766
25,0,4,-0.010954099423221626
25,1,4,0.0179065511407946
25,2,4,0.012684369240451066
25,3,4,-0.008083875220128753
25,4,4,-0.0355210878683262
25,5,4,-0.0016531270513293664
25,6,4,0.013412530367568806
25,7,4,0.002081878704023909
25,8,4,0.004466515541955849
25,9,4,-0.0042866379616394905
25,10,4,-0.007114020265616675
25,11,4,-0.013110754410797868
25,12,4,0.000875244613694798
25,13,4,-0.006878782140067141
25,14,4,-0.011070445758126372
25,15,4,0.0038526200993118796
25,16,4,0.002526454235083172
25,17,4,0.0049989160871143044
25,18,4,-0.004419926108008821
25,19,4,-0.008829881826785986
25,20,4,0.002440038115433262
25,21,4,-0.0005313705349805165
25,22,4,0.0024925455132423276
25,23,4,-0.014062089310128032
25,24,4,0.0013601409666968017
25,26,4,-0.004284833018637031
25,27,4,-0.0014798971704368972
25,28,4,-0.0003497876393300748
25,29,4,0.0005093543682720277
25,30,4,-0.004230926340223181
25,31,4,0.0033858720919827663
25,32,4,-0.0039232304127088755
25,33,4,-0.002149275219831488
25,34,4,0.00166004188175372
25,35,4,-0.005002716158815884
25,36,4,0.0008970732146113267
25,37,4,0.004173778740097487
25,38,4,0.0124755260387989
25,39,4,0.018087516538126066
25,40,4,0.005659462776516992
25,41,4,-0.003073706699495033
25,42,4,0.006120674153918412
25,43,4,0.0023950626272114736
25,44,4,-0.013727297542490559
25,45,4,-0.0012307674815535325
25,46,4,-0.004270352641791528
25,47,4,-0.0007852798007448253
25,48,4,-0.0014739952527273806
25,49,4,-0.003416301586647556
25,50,4,-0.0009815937022590979
25,51,4,0.004067869920022709
25,52,4,-0.003119055672972505
25,53,4,0.010870952172073988
25,54,4,0.002210083913396096
25,55,4,-0.0050333182668073516
25,56,4,-0.005303511823461953
25,57,4,-0.0002445714258052777
25,58,4,-0.003212097721790937
25,59,4,-0.005274030095532032
26,0,4,0.036312244078614456
26,1,4,0.002228896198401784
26,2,4,-0.008278293971858244
26,3,4,0.01106852894215824
26,4,4,0.006386222746437197
26,5,4,0.001165838995005377
26,6,4,-0.0016281159944157228
26,7,4,0.0029449173208174017
26,8,4,0.012244154867061053
26,9,4,-0.00927386121682788
26,10,4,0.003077834818936882
26,11,4,-0.007216772811286422
26,12,4,-0.0005100332984997868
26,13,4,0.0014699193883883177
26,14,4,0.011300128933394347
26,15,4,-0.007968268695579069
26,16,4,0.00011663815664835191
26,17,4,0.006129830136597686
26,18,4,0.014774606960353943
26,19,4,0.012051312248189405
26,20,4,0.004142433114648591
26,21,4,-0.001500373271488479
26,22,4,-0.024002830444757456
26,23,4,0.0005143743758198671
26,24,4,-0.005605830087299482
26,25,4,-0.008993783048886417
26,27,4,0.0029512046101756676
26,28,4,0.0027082678463182185
26,29,4,0.001066990604375813
26,30,4,-0.016131807131340815
26,31,4,-0.0013201774900328306
26,32,4,0.003700019785674672
26,33,4,0.0028428829213672253
26,34,4,-0.01795046443978057
26,35,4,0.003237118279836654
26,36,4,-0.006453256787801707
26,37,4,0.010250136544590291
26,38,4,0.015299037486354534
26,39,4,0.0035819797144851146
26,40,4,0.0058826612331231865
26,41,4,0.0008755256527555461
26,42,4,-0.018636794283809103
26,43,4,-0.0004433549289724445
26,44,4,2.6552439858514628e-05
26,45,4,-0.004928391038599711
26,46,4,0.00428669215744818
26,47,4,-0.01307314686363751
26,48,4,0.005963384602950856
26,49,4,0.001247544902610394
26,50,4,0.0020984561735903247
26,51,4,0.001422068397787693
26,52,4,0.004153327098496702
26,53,4,-0.0040091214922939045
26,54,4,0.00010981711396358763
26,55,4,0.002258993846681436
26,56,4,-0.008203033053929724
26,57,4,-0.004540734328237105
26,58,4,0.0018495020637019498
26,59,4,0.007705532194050435
27,0,4,0.003476754317169541
27,1,4,0.005660737740191875
27,2,4,0.018809050707019336
27,3,4,-0.021316766014902743
27,4,4,-0.01079172218191347
27,5,4,0.009830174464200384
27,6,4,0.006739904770532659
27,7,4,-0.024824251427170464
27,8,4,-0.003356320058606836
27,9,4,-0.011435292556653908
27,10,4,-0.0006696183357120144
27,11,4,-0.003135116957448421
27,12,4,0.008239843829924128
27,13,4,-0.0039626377823345675
27,14,4,-0.005672825583035096
